# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-11 13:26:00 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03145483 Raccoon Creek near Granville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 03145483
#            TS   parameter     Description
#        110246       00065     Gage height, feet
#        110247       00060     Discharge, cubic feet per second
#        110248       00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	110246_00065	110246_00065_cd	110247_00060	110247_00060_cd	110248_00045	110248_00045_cd
USGS	03145483	2017-10-20 02:30	EDT			8.14	A		
USGS	03145483	2017-10-20 02:45	EDT			8.14	A		
USGS	03145483	2017-10-20 03:00	EDT			8.14	A		
USGS	03145483	2017-10-20 03:15	EDT			8.14	A		
USGS	03145483	2017-10-20 03:30	EDT			8.14	A		
USGS	03145483	2017-10-20 03:45	EDT			8.14	A		
USGS	03145483	2017-10-20 04:00	EDT			8.14	A		
USGS	03145483	2017-10-20 04:15	EDT			7.62	A		
USGS	03145483	2017-10-20 04:30	EDT			8.14	A		
USGS	03145483	2017-10-20 04:45	EDT			8.14	A		
USGS	03145483	2017-10-20 05:00	EDT			8.14	A		
USGS	03145483	2017-10-20 05:15	EDT			8.14	A		
USGS	03145483	2017-10-20 05:30	EDT			8.14	A		
USGS	03145483	2017-10-20 05:45	EDT			8.14	A		
USGS	03145483	2017-10-20 06:00	EDT			8.14	A		
USGS	03145483	2017-10-20 06:15	EDT			8.14	A		
USGS	03145483	2017-10-20 06:30	EDT			8.14	A		
USGS	03145483	2017-10-20 06:45	EDT			8.14	A		
USGS	03145483	2017-10-20 07:00	EDT			8.14	A		
USGS	03145483	2017-10-20 07:15	EDT			8.14	A		
USGS	03145483	2017-10-20 07:30	EDT			8.14	A		
USGS	03145483	2017-10-20 07:45	EDT			8.14	A		
USGS	03145483	2017-10-20 08:00	EDT			8.14	A		
USGS	03145483	2017-10-20 08:15	EDT			8.14	A		
USGS	03145483	2017-10-20 08:30	EDT			7.62	A		
USGS	03145483	2017-10-20 08:45	EDT			8.14	A		
USGS	03145483	2017-10-20 09:00	EDT			7.62	A		
USGS	03145483	2017-10-20 09:15	EDT			8.14	A		
USGS	03145483	2017-10-20 09:30	EDT			7.62	A		
USGS	03145483	2017-10-20 09:45	EDT			7.62	A		
USGS	03145483	2017-10-20 10:00	EDT			7.62	A		
USGS	03145483	2017-10-20 10:15	EDT			7.62	A		
USGS	03145483	2017-10-20 10:30	EDT			7.62	A		
USGS	03145483	2017-10-20 10:45	EDT			7.62	A		
USGS	03145483	2017-10-20 11:00	EDT			7.62	A		
USGS	03145483	2017-10-20 11:15	EDT			7.62	A		
USGS	03145483	2017-10-20 11:30	EDT			7.62	A		
USGS	03145483	2017-10-20 11:45	EDT			7.62	A		
USGS	03145483	2017-10-20 12:00	EDT			7.62	A		
USGS	03145483	2017-10-20 12:15	EDT			7.62	A		
USGS	03145483	2017-10-20 12:30	EDT			7.62	A		
USGS	03145483	2017-10-20 12:45	EDT			7.62	A		
USGS	03145483	2017-10-20 13:00	EDT			7.62	A		
USGS	03145483	2017-10-20 13:15	EDT			7.62	A		
USGS	03145483	2017-10-20 13:30	EDT			7.62	A		
USGS	03145483	2017-10-20 13:45	EDT			7.62	A		
USGS	03145483	2017-10-20 14:00	EDT			7.62	A		
USGS	03145483	2017-10-20 14:15	EDT			7.62	A		
USGS	03145483	2017-10-20 14:30	EDT			7.62	A		
USGS	03145483	2017-10-20 14:45	EDT			7.62	A		
USGS	03145483	2017-10-20 15:00	EDT			7.62	A		
USGS	03145483	2017-10-20 15:15	EDT			7.62	A		
USGS	03145483	2017-10-20 15:30	EDT			7.62	A		
USGS	03145483	2017-10-20 15:45	EDT			7.62	A		
USGS	03145483	2017-10-20 16:00	EDT			7.62	A		
USGS	03145483	2017-10-20 16:15	EDT			7.62	A		
USGS	03145483	2017-10-20 16:30	EDT			7.62	A		
USGS	03145483	2017-10-20 16:45	EDT			7.62	A		
USGS	03145483	2017-10-20 17:00	EDT			7.62	A		
USGS	03145483	2017-10-20 17:15	EDT			7.62	A		
USGS	03145483	2017-10-20 17:30	EDT			7.62	A		
USGS	03145483	2017-10-20 17:45	EDT			7.62	A		
USGS	03145483	2017-10-20 18:00	EDT			7.62	A		
USGS	03145483	2017-10-20 18:15	EDT			7.62	A		
USGS	03145483	2017-10-20 18:30	EDT			7.62	A		
USGS	03145483	2017-10-20 18:45	EDT			7.62	A		
USGS	03145483	2017-10-20 19:00	EDT			7.62	A		
USGS	03145483	2017-10-20 19:15	EDT			7.62	A		
USGS	03145483	2017-10-20 19:30	EDT			7.62	A		
USGS	03145483	2017-10-20 19:45	EDT			7.62	A		
USGS	03145483	2017-10-20 20:00	EDT			7.62	A		
USGS	03145483	2017-10-20 20:15	EDT			7.62	A		
USGS	03145483	2017-10-20 20:30	EDT			7.62	A		
USGS	03145483	2017-10-20 20:45	EDT			7.62	A		
USGS	03145483	2017-10-20 21:00	EDT			7.62	A		
USGS	03145483	2017-10-20 21:15	EDT			7.62	A		
USGS	03145483	2017-10-20 21:30	EDT			7.62	A		
USGS	03145483	2017-10-20 21:45	EDT			7.62	A		
USGS	03145483	2017-10-20 22:00	EDT			7.62	A		
USGS	03145483	2017-10-20 22:15	EDT			7.62	A		
USGS	03145483	2017-10-20 22:30	EDT			7.62	A		
USGS	03145483	2017-10-20 22:45	EDT			7.62	A		
USGS	03145483	2017-10-20 23:00	EDT			7.62	A		
USGS	03145483	2017-10-20 23:15	EDT			7.62	A		
USGS	03145483	2017-10-20 23:30	EDT			7.62	A		
USGS	03145483	2017-10-20 23:45	EDT			7.62	A		
USGS	03145483	2017-10-21 00:00	EDT			7.62	A		
USGS	03145483	2017-10-21 00:15	EDT			7.62	A		
USGS	03145483	2017-10-21 00:30	EDT			7.62	A		
USGS	03145483	2017-10-21 00:45	EDT			7.62	A		
USGS	03145483	2017-10-21 01:00	EDT			7.62	A		
USGS	03145483	2017-10-21 01:15	EDT			7.62	A		
USGS	03145483	2017-10-21 01:30	EDT			7.62	A		
USGS	03145483	2017-10-21 01:45	EDT			7.62	A		
USGS	03145483	2017-10-21 02:00	EDT			7.62	A		
USGS	03145483	2017-10-21 02:15	EDT			7.62	A		
USGS	03145483	2017-10-21 02:30	EDT			7.62	A		
USGS	03145483	2017-10-21 02:45	EDT			7.62	A		
USGS	03145483	2017-10-21 03:00	EDT			7.62	A		
USGS	03145483	2017-10-21 03:15	EDT			7.62	A		
USGS	03145483	2017-10-21 03:30	EDT			7.62	A		
USGS	03145483	2017-10-21 03:45	EDT			7.62	A		
USGS	03145483	2017-10-21 04:00	EDT			7.62	A		
USGS	03145483	2017-10-21 04:15	EDT			7.62	A		
USGS	03145483	2017-10-21 04:30	EDT			7.62	A		
USGS	03145483	2017-10-21 04:45	EDT			7.62	A		
USGS	03145483	2017-10-21 05:00	EDT			7.62	A		
USGS	03145483	2017-10-21 05:15	EDT			7.62	A		
USGS	03145483	2017-10-21 05:30	EDT			7.62	A		
USGS	03145483	2017-10-21 05:45	EDT			7.62	A		
USGS	03145483	2017-10-21 06:00	EDT			7.62	A		
USGS	03145483	2017-10-21 06:15	EDT			7.62	A		
USGS	03145483	2017-10-21 06:30	EDT			7.62	A		
USGS	03145483	2017-10-21 06:45	EDT			7.62	A		
USGS	03145483	2017-10-21 07:00	EDT			7.62	A		
USGS	03145483	2017-10-21 07:15	EDT			7.62	A		
USGS	03145483	2017-10-21 07:30	EDT			7.62	A		
USGS	03145483	2017-10-21 07:45	EDT			7.62	A		
USGS	03145483	2017-10-21 08:00	EDT			7.62	A		
USGS	03145483	2017-10-21 08:15	EDT			7.62	A		
USGS	03145483	2017-10-21 08:30	EDT			7.62	A		
USGS	03145483	2017-10-21 08:45	EDT			7.62	A		
USGS	03145483	2017-10-21 09:00	EDT			7.62	A		
USGS	03145483	2017-10-21 09:15	EDT			7.62	A		
USGS	03145483	2017-10-21 09:30	EDT			7.62	A		
USGS	03145483	2017-10-21 09:45	EDT			7.62	A		
USGS	03145483	2017-10-21 10:00	EDT			7.62	A		
USGS	03145483	2017-10-21 10:15	EDT			7.62	A		
USGS	03145483	2017-10-21 10:30	EDT			7.62	A		
USGS	03145483	2017-10-21 10:45	EDT			7.62	A		
USGS	03145483	2017-10-21 11:00	EDT			7.62	A		
USGS	03145483	2017-10-21 11:15	EDT			7.62	A		
USGS	03145483	2017-10-21 11:30	EDT			7.62	A		
USGS	03145483	2017-10-21 11:45	EDT			7.62	A		
USGS	03145483	2017-10-21 12:00	EDT			7.62	A		
USGS	03145483	2017-10-21 12:15	EDT			7.62	A		
USGS	03145483	2017-10-21 12:30	EDT			7.62	A		
USGS	03145483	2017-10-21 12:45	EDT			7.62	A		
USGS	03145483	2017-10-21 13:00	EDT			7.62	A		
USGS	03145483	2017-10-21 13:15	EDT			7.62	A		
USGS	03145483	2017-10-21 13:30	EDT			7.62	A		
USGS	03145483	2017-10-21 13:45	EDT			7.62	A		
USGS	03145483	2017-10-21 14:00	EDT			7.62	A		
USGS	03145483	2017-10-21 14:15	EDT			7.62	A		
USGS	03145483	2017-10-21 14:30	EDT			7.62	A		
USGS	03145483	2017-10-21 14:45	EDT			7.62	A		
USGS	03145483	2017-10-21 15:00	EDT			7.62	A		
USGS	03145483	2017-10-21 15:15	EDT			7.62	A		
USGS	03145483	2017-10-21 15:30	EDT			7.62	A		
USGS	03145483	2017-10-21 15:45	EDT			7.62	A		
USGS	03145483	2017-10-21 16:00	EDT			7.62	A		
USGS	03145483	2017-10-21 16:15	EDT			7.62	A		
USGS	03145483	2017-10-21 16:30	EDT			7.62	A		
USGS	03145483	2017-10-21 16:45	EDT			7.62	A		
USGS	03145483	2017-10-21 17:00	EDT			7.62	A		
USGS	03145483	2017-10-21 17:15	EDT			7.62	A		
USGS	03145483	2017-10-21 17:30	EDT			7.62	A		
USGS	03145483	2017-10-21 17:45	EDT			7.62	A		
USGS	03145483	2017-10-21 18:00	EDT			7.62	A		
USGS	03145483	2017-10-21 18:15	EDT			7.62	A		
USGS	03145483	2017-10-21 18:30	EDT			7.62	A		
USGS	03145483	2017-10-21 18:45	EDT			7.62	A		
USGS	03145483	2017-10-21 19:00	EDT			7.62	A		
USGS	03145483	2017-10-21 19:15	EDT			7.62	A		
USGS	03145483	2017-10-21 19:30	EDT			7.62	A		
USGS	03145483	2017-10-21 19:45	EDT			7.62	A		
USGS	03145483	2017-10-21 20:00	EDT			7.62	A		
USGS	03145483	2017-10-21 20:15	EDT			7.62	A		
USGS	03145483	2017-10-21 20:30	EDT			7.62	A		
USGS	03145483	2017-10-21 20:45	EDT			7.62	A		
USGS	03145483	2017-10-21 21:00	EDT			7.62	A		
USGS	03145483	2017-10-21 21:15	EDT			7.62	A		
USGS	03145483	2017-10-21 21:30	EDT			7.62	A		
USGS	03145483	2017-10-21 21:45	EDT			7.62	A		
USGS	03145483	2017-10-21 22:00	EDT			7.62	A		
USGS	03145483	2017-10-21 22:15	EDT			7.62	A		
USGS	03145483	2017-10-21 22:30	EDT			7.62	A		
USGS	03145483	2017-10-21 22:45	EDT			7.62	A		
USGS	03145483	2017-10-21 23:00	EDT			7.62	A		
USGS	03145483	2017-10-21 23:15	EDT			7.62	A		
USGS	03145483	2017-10-21 23:30	EDT			7.62	A		
USGS	03145483	2017-10-21 23:45	EDT			7.62	A		
USGS	03145483	2017-10-22 00:00	EDT			7.62	A		
USGS	03145483	2017-10-22 00:15	EDT			7.62	A		
USGS	03145483	2017-10-22 00:30	EDT			7.62	A		
USGS	03145483	2017-10-22 00:45	EDT			7.62	A		
USGS	03145483	2017-10-22 01:00	EDT			7.62	A		
USGS	03145483	2017-10-22 01:15	EDT			7.62	A		
USGS	03145483	2017-10-22 01:30	EDT			7.62	A		
USGS	03145483	2017-10-22 01:45	EDT			7.62	A		
USGS	03145483	2017-10-22 02:00	EDT			7.62	A		
USGS	03145483	2017-10-22 02:15	EDT			7.62	A		
USGS	03145483	2017-10-22 02:30	EDT			7.62	A		
USGS	03145483	2017-10-22 02:45	EDT			7.62	A		
USGS	03145483	2017-10-22 03:00	EDT			7.62	A		
USGS	03145483	2017-10-22 03:15	EDT			7.62	A		
USGS	03145483	2017-10-22 03:30	EDT			7.62	A		
USGS	03145483	2017-10-22 03:45	EDT			7.62	A		
USGS	03145483	2017-10-22 04:00	EDT			7.62	A		
USGS	03145483	2017-10-22 04:15	EDT			7.62	A		
USGS	03145483	2017-10-22 04:30	EDT			7.62	A		
USGS	03145483	2017-10-22 04:45	EDT			7.62	A		
USGS	03145483	2017-10-22 05:00	EDT			7.62	A		
USGS	03145483	2017-10-22 05:15	EDT			7.62	A		
USGS	03145483	2017-10-22 05:30	EDT			7.62	A		
USGS	03145483	2017-10-22 05:45	EDT			7.62	A		
USGS	03145483	2017-10-22 06:00	EDT			7.62	A		
USGS	03145483	2017-10-22 06:15	EDT			7.62	A		
USGS	03145483	2017-10-22 06:30	EDT			7.62	A		
USGS	03145483	2017-10-22 06:45	EDT			7.62	A		
USGS	03145483	2017-10-22 07:00	EDT			7.62	A		
USGS	03145483	2017-10-22 07:15	EDT			7.62	A		
USGS	03145483	2017-10-22 07:30	EDT			7.62	A		
USGS	03145483	2017-10-22 07:45	EDT			7.62	A		
USGS	03145483	2017-10-22 08:00	EDT			7.62	A		
USGS	03145483	2017-10-22 08:15	EDT			7.62	A		
USGS	03145483	2017-10-22 08:30	EDT			7.62	A		
USGS	03145483	2017-10-22 08:45	EDT			7.62	A		
USGS	03145483	2017-10-22 09:00	EDT			7.62	A		
USGS	03145483	2017-10-22 09:15	EDT			7.62	A		
USGS	03145483	2017-10-22 09:30	EDT			7.22	A		
USGS	03145483	2017-10-22 09:45	EDT			7.62	A		
USGS	03145483	2017-10-22 10:00	EDT			7.22	A		
USGS	03145483	2017-10-22 10:15	EDT			7.62	A		
USGS	03145483	2017-10-22 10:30	EDT			7.22	A		
USGS	03145483	2017-10-22 10:45	EDT			7.22	A		
USGS	03145483	2017-10-22 11:00	EDT			7.22	A		
USGS	03145483	2017-10-22 11:15	EDT			7.22	A		
USGS	03145483	2017-10-22 11:30	EDT			7.22	A		
USGS	03145483	2017-10-22 11:45	EDT			7.22	A		
USGS	03145483	2017-10-22 12:00	EDT			7.22	A		
USGS	03145483	2017-10-22 12:15	EDT			7.22	A		
USGS	03145483	2017-10-22 12:30	EDT			7.22	A		
USGS	03145483	2017-10-22 12:45	EDT			7.22	A		
USGS	03145483	2017-10-22 13:00	EDT			7.22	A		
USGS	03145483	2017-10-22 13:15	EDT			7.22	A		
USGS	03145483	2017-10-22 13:30	EDT			7.22	A		
USGS	03145483	2017-10-22 13:45	EDT			7.22	A		
USGS	03145483	2017-10-22 14:00	EDT			7.22	A		
USGS	03145483	2017-10-22 14:15	EDT			7.22	A		
USGS	03145483	2017-10-22 14:30	EDT			7.22	A		
USGS	03145483	2017-10-22 14:45	EDT			7.22	A		
USGS	03145483	2017-10-22 15:00	EDT			7.22	A		
USGS	03145483	2017-10-22 15:15	EDT			7.22	A		
USGS	03145483	2017-10-22 15:30	EDT			7.22	A		
USGS	03145483	2017-10-22 15:45	EDT			7.22	A		
USGS	03145483	2017-10-22 16:00	EDT			7.22	A		
USGS	03145483	2017-10-22 16:15	EDT			7.22	A		
USGS	03145483	2017-10-22 16:30	EDT			7.22	A		
USGS	03145483	2017-10-22 16:45	EDT			7.22	A		
USGS	03145483	2017-10-22 17:00	EDT			7.22	A		
USGS	03145483	2017-10-22 17:15	EDT			7.22	A		
USGS	03145483	2017-10-22 17:30	EDT			7.22	A		
USGS	03145483	2017-10-22 17:45	EDT			7.22	A		
USGS	03145483	2017-10-22 18:00	EDT			7.22	A		
USGS	03145483	2017-10-22 18:15	EDT			7.22	A		
USGS	03145483	2017-10-22 18:30	EDT			7.22	A		
USGS	03145483	2017-10-22 18:45	EDT			7.22	A		
USGS	03145483	2017-10-22 19:00	EDT			7.22	A		
USGS	03145483	2017-10-22 19:15	EDT			7.22	A		
USGS	03145483	2017-10-22 19:30	EDT			7.22	A		
USGS	03145483	2017-10-22 19:45	EDT			7.22	A		
USGS	03145483	2017-10-22 20:00	EDT			7.22	A		
USGS	03145483	2017-10-22 20:15	EDT			7.22	A		
USGS	03145483	2017-10-22 20:30	EDT			7.22	A		
USGS	03145483	2017-10-22 20:45	EDT			7.22	A		
USGS	03145483	2017-10-22 21:00	EDT			7.22	A		
USGS	03145483	2017-10-22 21:15	EDT			7.22	A		
USGS	03145483	2017-10-22 21:30	EDT			7.22	A		
USGS	03145483	2017-10-22 21:45	EDT			7.22	A		
USGS	03145483	2017-10-22 22:00	EDT			7.22	A		
USGS	03145483	2017-10-22 22:15	EDT			7.22	A		
USGS	03145483	2017-10-22 22:30	EDT			7.22	A		
USGS	03145483	2017-10-22 22:45	EDT			7.22	A		
USGS	03145483	2017-10-22 23:00	EDT			7.22	A		
USGS	03145483	2017-10-22 23:15	EDT			7.22	A		
USGS	03145483	2017-10-22 23:30	EDT			7.22	A		
USGS	03145483	2017-10-22 23:45	EDT			7.22	A		
USGS	03145483	2017-10-23 00:00	EDT			7.22	A		
USGS	03145483	2017-10-23 00:15	EDT			7.22	A		
USGS	03145483	2017-10-23 00:30	EDT			7.22	A		
USGS	03145483	2017-10-23 00:45	EDT			7.22	A		
USGS	03145483	2017-10-23 01:00	EDT			7.22	A		
USGS	03145483	2017-10-23 01:15	EDT			7.22	A		
USGS	03145483	2017-10-23 01:30	EDT			7.22	A		
USGS	03145483	2017-10-23 01:45	EDT			7.22	A		
USGS	03145483	2017-10-23 02:00	EDT			7.22	A		
USGS	03145483	2017-10-23 02:15	EDT			7.22	A		
USGS	03145483	2017-10-23 02:30	EDT			7.22	A		
USGS	03145483	2017-10-23 02:45	EDT			7.22	A		
USGS	03145483	2017-10-23 03:00	EDT			7.22	A		
USGS	03145483	2017-10-23 03:15	EDT			7.22	A		
USGS	03145483	2017-10-23 03:30	EDT			7.22	A		
USGS	03145483	2017-10-23 03:45	EDT			7.22	A		
USGS	03145483	2017-10-23 04:00	EDT			7.22	A		
USGS	03145483	2017-10-23 04:15	EDT			7.22	A		
USGS	03145483	2017-10-23 04:30	EDT			7.22	A		
USGS	03145483	2017-10-23 04:45	EDT			7.22	A		
USGS	03145483	2017-10-23 05:00	EDT			7.22	A		
USGS	03145483	2017-10-23 05:15	EDT			7.22	A		
USGS	03145483	2017-10-23 05:30	EDT			7.22	A		
USGS	03145483	2017-10-23 05:45	EDT			7.22	A		
USGS	03145483	2017-10-23 06:00	EDT			7.22	A		
USGS	03145483	2017-10-23 06:15	EDT			7.22	A		
USGS	03145483	2017-10-23 06:30	EDT			7.22	A		
USGS	03145483	2017-10-23 06:45	EDT			7.22	A		
USGS	03145483	2017-10-23 07:00	EDT			6.83	A		
USGS	03145483	2017-10-23 07:15	EDT			6.83	A		
USGS	03145483	2017-10-23 07:30	EDT			6.83	A		
USGS	03145483	2017-10-23 07:45	EDT			6.83	A		
USGS	03145483	2017-10-23 08:00	EDT			6.83	A		
USGS	03145483	2017-10-23 08:15	EDT			6.83	A		
USGS	03145483	2017-10-23 08:30	EDT			6.83	A		
USGS	03145483	2017-10-23 08:45	EDT			6.83	A		
USGS	03145483	2017-10-23 09:00	EDT			6.83	A		
USGS	03145483	2017-10-23 09:15	EDT			6.83	A		
USGS	03145483	2017-10-23 09:30	EDT			6.83	A		
USGS	03145483	2017-10-23 09:45	EDT			6.83	A		
USGS	03145483	2017-10-23 10:00	EDT			6.83	A		
USGS	03145483	2017-10-23 10:15	EDT			6.83	A		
USGS	03145483	2017-10-23 10:30	EDT			6.83	A		
USGS	03145483	2017-10-23 10:45	EDT			6.83	A		
USGS	03145483	2017-10-23 11:00	EDT			6.83	A		
USGS	03145483	2017-10-23 11:15	EDT			6.83	A		
USGS	03145483	2017-10-23 11:30	EDT			6.83	A		
USGS	03145483	2017-10-23 11:45	EDT			6.83	A		
USGS	03145483	2017-10-23 12:00	EDT			6.83	A		
USGS	03145483	2017-10-23 12:15	EDT			6.83	A		
USGS	03145483	2017-10-23 12:30	EDT			7.22	A		
USGS	03145483	2017-10-23 12:45	EDT			7.22	A		
USGS	03145483	2017-10-23 13:00	EDT			7.22	A		
USGS	03145483	2017-10-23 13:15	EDT			7.62	A		
USGS	03145483	2017-10-23 13:30	EDT			7.62	A		
USGS	03145483	2017-10-23 13:45	EDT			7.62	A		
USGS	03145483	2017-10-23 14:00	EDT			7.62	A		
USGS	03145483	2017-10-23 14:15	EDT			7.62	A		
USGS	03145483	2017-10-23 14:30	EDT			7.62	A		
USGS	03145483	2017-10-23 14:45	EDT			8.14	A		
USGS	03145483	2017-10-23 15:00	EDT			8.14	A		
USGS	03145483	2017-10-23 15:15	EDT			8.14	A		
USGS	03145483	2017-10-23 15:30	EDT			8.14	A		
USGS	03145483	2017-10-23 15:45	EDT			8.14	A		
USGS	03145483	2017-10-23 16:00	EDT			8.14	A		
USGS	03145483	2017-10-23 16:15	EDT			8.14	A		
USGS	03145483	2017-10-23 16:30	EDT			8.14	A		
USGS	03145483	2017-10-23 16:45	EDT			8.14	A		
USGS	03145483	2017-10-23 17:00	EDT			8.14	A		
USGS	03145483	2017-10-23 17:15	EDT			8.14	A		
USGS	03145483	2017-10-23 17:30	EDT			8.14	A		
USGS	03145483	2017-10-23 17:45	EDT			8.14	A		
USGS	03145483	2017-10-23 18:00	EDT			8.14	A		
USGS	03145483	2017-10-23 18:15	EDT			8.14	A		
USGS	03145483	2017-10-23 18:30	EDT			8.68	A		
USGS	03145483	2017-10-23 18:45	EDT			8.68	A		
USGS	03145483	2017-10-23 19:00	EDT			8.68	A		
USGS	03145483	2017-10-23 19:15	EDT			8.68	A		
USGS	03145483	2017-10-23 19:30	EDT			8.68	A		
USGS	03145483	2017-10-23 19:45	EDT			8.68	A		
USGS	03145483	2017-10-23 20:00	EDT			8.68	A		
USGS	03145483	2017-10-23 20:15	EDT			8.68	A		
USGS	03145483	2017-10-23 20:30	EDT			8.68	A		
USGS	03145483	2017-10-23 20:45	EDT			8.68	A		
USGS	03145483	2017-10-23 21:00	EDT			8.68	A		
USGS	03145483	2017-10-23 21:15	EDT			8.68	A		
USGS	03145483	2017-10-23 21:30	EDT			8.68	A		
USGS	03145483	2017-10-23 21:45	EDT			8.68	A		
USGS	03145483	2017-10-23 22:00	EDT			8.68	A		
USGS	03145483	2017-10-23 22:15	EDT			8.68	A		
USGS	03145483	2017-10-23 22:30	EDT			8.68	A		
USGS	03145483	2017-10-23 22:45	EDT			8.68	A		
USGS	03145483	2017-10-23 23:00	EDT			8.68	A		
USGS	03145483	2017-10-23 23:15	EDT			8.68	A		
USGS	03145483	2017-10-23 23:30	EDT			8.68	A		
USGS	03145483	2017-10-23 23:45	EDT			8.68	A		
USGS	03145483	2017-10-24 00:00	EDT			8.68	A		
USGS	03145483	2017-10-24 00:15	EDT			8.68	A		
USGS	03145483	2017-10-24 00:30	EDT			8.68	A		
USGS	03145483	2017-10-24 00:45	EDT			9.24	A		
USGS	03145483	2017-10-24 01:00	EDT			8.68	A		
USGS	03145483	2017-10-24 01:15	EDT			8.68	A		
USGS	03145483	2017-10-24 01:30	EDT			9.24	A		
USGS	03145483	2017-10-24 01:45	EDT			8.68	A		
USGS	03145483	2017-10-24 02:00	EDT			8.68	A		
USGS	03145483	2017-10-24 02:15	EDT			8.68	A		
USGS	03145483	2017-10-24 02:30	EDT			8.68	A		
USGS	03145483	2017-10-24 02:45	EDT			8.68	A		
USGS	03145483	2017-10-24 03:00	EDT			8.68	A		
USGS	03145483	2017-10-24 03:15	EDT			8.68	A		
USGS	03145483	2017-10-24 03:30	EDT			8.68	A		
USGS	03145483	2017-10-24 03:45	EDT			8.68	A		
USGS	03145483	2017-10-24 04:00	EDT			8.68	A		
USGS	03145483	2017-10-24 04:15	EDT			8.14	A		
USGS	03145483	2017-10-24 04:30	EDT			8.14	A		
USGS	03145483	2017-10-24 04:45	EDT			8.14	A		
USGS	03145483	2017-10-24 05:00	EDT			8.14	A		
USGS	03145483	2017-10-24 05:15	EDT			8.14	A		
USGS	03145483	2017-10-24 05:30	EDT			8.14	A		
USGS	03145483	2017-10-24 05:45	EDT			8.14	A		
USGS	03145483	2017-10-24 06:00	EDT			8.14	A		
USGS	03145483	2017-10-24 06:15	EDT			8.14	A		
USGS	03145483	2017-10-24 06:30	EDT			8.14	A		
USGS	03145483	2017-10-24 06:45	EDT			7.62	A		
USGS	03145483	2017-10-24 07:00	EDT			7.62	A		
USGS	03145483	2017-10-24 07:15	EDT			7.62	A		
USGS	03145483	2017-10-24 07:30	EDT			7.62	A		
USGS	03145483	2017-10-24 07:45	EDT			7.62	A		
USGS	03145483	2017-10-24 08:00	EDT			7.62	A		
USGS	03145483	2017-10-24 08:15	EDT			7.62	A		
USGS	03145483	2017-10-24 08:30	EDT			7.62	A		
USGS	03145483	2017-10-24 08:45	EDT			7.62	A		
USGS	03145483	2017-10-24 09:00	EDT			7.62	A		
USGS	03145483	2017-10-24 09:15	EDT			7.62	A		
USGS	03145483	2017-10-24 09:30	EDT			7.62	A		
USGS	03145483	2017-10-24 09:45	EDT			7.62	A		
USGS	03145483	2017-10-24 10:00	EDT			7.62	A		
USGS	03145483	2017-10-24 10:15	EDT			7.62	A		
USGS	03145483	2017-10-24 10:30	EDT			7.62	A		
USGS	03145483	2017-10-24 10:45	EDT			7.62	A		
USGS	03145483	2017-10-24 11:00	EDT			7.62	A		
USGS	03145483	2017-10-24 11:15	EDT			7.62	A		
USGS	03145483	2017-10-24 11:30	EDT			8.14	A		
USGS	03145483	2017-10-24 11:45	EDT			8.14	A		
USGS	03145483	2017-10-24 12:00	EDT			8.14	A		
USGS	03145483	2017-10-24 12:15	EDT			8.68	A		
USGS	03145483	2017-10-24 12:30	EDT			8.68	A		
USGS	03145483	2017-10-24 12:45	EDT			8.68	A		
USGS	03145483	2017-10-24 13:00	EDT			8.68	A		
USGS	03145483	2017-10-24 13:15	EDT			8.68	A		
USGS	03145483	2017-10-24 13:30	EDT			8.68	A		
USGS	03145483	2017-10-24 13:45	EDT			8.68	A		
USGS	03145483	2017-10-24 14:00	EDT			8.68	A		
USGS	03145483	2017-10-24 14:15	EDT			8.68	A		
USGS	03145483	2017-10-24 14:30	EDT			8.68	A		
USGS	03145483	2017-10-24 14:45	EDT			8.68	A		
USGS	03145483	2017-10-24 15:00	EDT			9.24	A		
USGS	03145483	2017-10-24 15:15	EDT			9.83	A		
USGS	03145483	2017-10-24 15:30	EDT			9.83	A		
USGS	03145483	2017-10-24 15:45	EDT			10.4	A		
USGS	03145483	2017-10-24 16:00	EDT			10.4	A		
USGS	03145483	2017-10-24 16:15	EDT			10.9	A		
USGS	03145483	2017-10-24 16:30	EDT			10.9	A		
USGS	03145483	2017-10-24 16:45	EDT			10.9	A		
USGS	03145483	2017-10-24 17:00	EDT			11.4	A		
USGS	03145483	2017-10-24 17:15	EDT			11.4	A		
USGS	03145483	2017-10-24 17:30	EDT			11.4	A		
USGS	03145483	2017-10-24 17:45	EDT			11.4	A		
USGS	03145483	2017-10-24 18:00	EDT			11.4	A		
